transaction_id,record_number,origin_node_type,origin_host_name,origin_operator_id,host_name,local_sequence_number,current_service_class,voucher_based_refill,transaction_type,transaction_code,transaction_currency,refill_type,segmentation_id,voucher_group_id,account_currency,voucher_agent,origin_timestamp,transaction_timestamp,subscriber_number,account_number,voucher_serial_number,transaction_amount,source_file_path,processed_at
TXN1000083,84,ADM,CMA,1003,HAAIR4,14417858,400,true,0000000001,VREFL,DJF,0,400,v2,DJF,AgentA,2024-10-31 18:49:00,2024-10-31 18:49:00,77499000,77499000,2952121896581,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000084,85,ADM,CMA,1001,HAAIR3,30589011,500,true,0000000001,TOPUP,DJF,1,300,v3,DJF,AgentB,2024-04-05 08:52:00,2024-04-05 08:52:00,77290195,77290195,4483432434269,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000085,86,EXT,CMA,1001,HAAIR1,82627260,500,true,0000000003,TOPUP,DJF,1,200,v1,DJF,AgentA,2024-02-08 01:46:00,2024-02-08 01:46:00,77385700,77385700,6407789973181,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000086,87,INT,CMC,1002,HAAIR2,42612108,400,true,0000000001,TOPUP,DJF,1,300,v2,DJF,Evatis,2024-07-29 01:51:00,2024-07-29 01:51:00,77254844,77254844,7888916638862,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000087,88,ADM,CMA,1002,HAAIR3,43357394,500,false,0000000001,VREFL,DJF,0,300,v1,DJF,AgentB,2024-01-14 19:46:00,2024-01-14 19:46:00,77605727,77605727,4088322184910,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000088,89,EXT,CMA,1002,HAAIR3,63530851,300,true,0000000003,TOPUP,DJF,1,500,v1,DJF,AgentB,2024-08-17 21:01:00,2024-08-17 21:01:00,77035401,77035401,4529763104287,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000089,90,ADM,CMA,1002,HAAIR1,66220130,200,true,0000000002,VREFL,DJF,0,300,v3,DJF,Evatis,2024-05-08 18:29:00,2024-05-08 18:29:00,77655759,77655759,7565663756915,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000090,91,ADM,CMB,1002,HAAIR1,12220654,400,true,0000000001,TOPUP,DJF,0,500,v1,DJF,AgentA,2024-11-13 18:00:00,2024-11-13 18:00:00,77962436,77962436,2394896298916,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000091,92,ADM,CMB,1003,HAAIR4,42038769,300,false,0000000002,VREFL,DJF,0,500,v3,DJF,AgentB,2024-08-28 23:09:00,2024-08-28 23:09:00,77196479,77196479,8451381749829,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000092,93,ADM,CMB,1001,HAAIR4,94637254,100,false,0000000002,TOPUP,DJF,0,300,v3,DJF,AgentB,2024-05-20 10:40:00,2024-05-20 10:40:00,77878355,77878355,6853934027515,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000093,94,INT,CMC,1003,HAAIR4,91320883,100,true,0000000003,TOPUP,DJF,1,100,v2,DJF,AgentB,2024-03-25 23:49:00,2024-03-25 23:49:00,77708663,77708663,6667015583245,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000094,95,ADM,CMC,1001,HAAIR3,29784164,500,false,0000000002,TOPUP,DJF,0,200,v1,DJF,AgentA,2024-02-03 19:14:00,2024-02-03 19:14:00,77257114,77257114,3223532517562,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000095,96,ADM,CMA,1002,HAAIR1,13874840,500,false,0000000002,VREFL,DJF,0,300,v1,DJF,AgentB,2024-10-25 07:39:00,2024-10-25 07:39:00,77288042,77288042,7578983366760,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000096,97,ADM,CMB,1003,HAAIR4,50183574,300,true,0000000002,DATA,DJF,1,400,v1,DJF,Evatis,2024-05-05 11:13:00,2024-05-05 11:13:00,77696190,77696190,2563363441085,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000097,98,INT,CMC,1001,HAAIR3,34806601,100,true,0000000003,DATA,DJF,1,300,v1,DJF,AgentA,2024-01-03 02:27:00,2024-01-03 02:27:00,77211387,77211387,2241305169520,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000098,99,ADM,CMB,1002,HAAIR4,78846816,400,true,0000000001,VREFL,DJF,1,300,v1,DJF,Evatis,2024-04-17 14:35:00,2024-04-17 14:35:00,77917493,77917493,6264401831837,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000099,100,ADM,CMC,1002,HAAIR2,84497533,200,false,0000000003,VREFL,DJF,1,400,v3,DJF,AgentB,2024-05-05 02:03:00,2024-05-05 02:03:00,77774705,77774705,3723739564485,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000100,101,INT,CMC,1003,HAAIR3,36056258,500,true,0000000003,DATA,DJF,0,500,v2,DJF,Evatis,2024-10-25 11:19:00,2024-10-25 11:19:00,77647226,77647226,6621672698149,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000101,102,INT,CMA,1003,HAAIR4,93314222,300,false,0000000003,DATA,DJF,0,500,v2,DJF,Evatis,2024-02-02 02:16:00,2024-02-02 02:16:00,77335955,77335955,1018416111878,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000102,103,INT,CMA,1003,HAAIR4,18955569,500,false,0000000001,TOPUP,DJF,0,100,v1,DJF,AgentA,2024-06-17 02:38:00,2024-06-17 02:38:00,77199564,77199564,5511756045886,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000103,104,ADM,CMC,1002,HAAIR2,74630279,300,true,0000000002,TOPUP,DJF,1,300,v3,DJF,AgentA,2024-04-27 17:25:00,2024-04-27 17:25:00,77579986,77579986,2147761451450,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000104,105,INT,CMA,1001,HAAIR2,60967628,100,false,0000000001,VREFL,DJF,1,300,v3,DJF,AgentA,2024-03-10 03:18:00,2024-03-10 03:18:00,77564331,77564331,4546949947685,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000105,106,INT,CMC,1001,HAAIR4,95914025,500,false,0000000002,DATA,DJF,0,200,v1,DJF,AgentB,2024-12-22 22:11:00,2024-12-22 22:11:00,77345073,77345073,9113109579662,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000106,107,ADM,CMC,1003,HAAIR4,98837186,300,true,0000000001,DATA,DJF,1,500,v2,DJF,AgentA,2024-11-25 20:36:00,2024-11-25 20:36:00,77945102,77945102,8572131514732,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000107,108,INT,CMB,1001,HAAIR1,77687059,300,false,0000000003,VREFL,DJF,0,300,v1,DJF,AgentA,2024-08-13 20:09:00,2024-08-13 20:09:00,77604965,77604965,6183359210334,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000108,109,ADM,CMA,1002,HAAIR4,90659949,500,false,0000000003,DATA,DJF,1,200,v3,DJF,Evatis,2024-09-15 03:09:00,2024-09-15 03:09:00,77048794,77048794,6410369286185,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000109,110,EXT,CMA,1001,HAAIR4,69124396,200,false,0000000002,TOPUP,DJF,1,100,v1,DJF,Evatis,2024-08-12 03:34:00,2024-08-12 03:34:00,77073065,77073065,1174494555051,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000110,111,INT,CMA,1002,HAAIR1,98412706,400,false,0000000003,DATA,DJF,1,200,v1,DJF,Evatis,2024-10-15 10:32:00,2024-10-15 10:32:00,77291792,77291792,6711003772505,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000111,112,EXT,CMB,1003,HAAIR1,81249687,100,false,0000000003,DATA,DJF,0,500,v1,DJF,AgentA,2024-10-31 03:27:00,2024-10-31 03:27:00,77152521,77152521,3387456685145,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000112,113,ADM,CMB,1001,HAAIR4,34090678,500,false,0000000001,TOPUP,DJF,1,500,v3,DJF,AgentA,2024-05-19 15:59:00,2024-05-19 15:59:00,77199971,77199971,8397344267832,5000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000113,114,INT,CMB,1002,HAAIR1,60177496,500,true,0000000002,DATA,DJF,1,100,v2,DJF,AgentB,2024-11-04 04:43:00,2024-11-04 04:43:00,77622183,77622183,5566065781819,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000114,115,ADM,CMA,1003,HAAIR3,52695926,200,true,0000000001,TOPUP,DJF,0,300,v1,DJF,Evatis,2024-06-08 21:52:00,2024-06-08 21:52:00,77488836,77488836,7571747783822,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000115,116,EXT,CMA,1003,HAAIR2,96005174,100,true,0000000001,TOPUP,DJF,0,200,v2,DJF,AgentB,2024-12-23 11:38:00,2024-12-23 11:38:00,77676402,77676402,9413757019865,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000116,117,ADM,CMA,1003,HAAIR3,44519353,500,true,0000000003,TOPUP,DJF,0,300,v2,DJF,AgentA,2024-04-27 07:17:00,2024-04-27 07:17:00,77547697,77547697,1411567658348,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000117,118,INT,CMB,1003,HAAIR2,47733695,200,false,0000000001,DATA,DJF,1,300,v3,DJF,AgentB,2024-11-26 17:37:00,2024-11-26 17:37:00,77329754,77329754,3103671636237,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000118,119,INT,CMB,1001,HAAIR2,12189531,400,true,0000000002,TOPUP,DJF,1,300,v1,DJF,AgentA,2024-09-12 06:56:00,2024-09-12 06:56:00,77271669,77271669,3536654197496,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000119,120,EXT,CMC,1002,HAAIR4,44870642,300,true,0000000003,VREFL,DJF,0,400,v1,DJF,AgentA,2024-04-20 13:37:00,2024-04-20 13:37:00,77037787,77037787,9556516443229,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000120,121,ADM,CMB,1001,HAAIR2,67300183,400,true,0000000002,DATA,DJF,1,100,v2,DJF,AgentB,2024-11-15 11:26:00,2024-11-15 11:26:00,77468419,77468419,2794448411591,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000121,122,INT,CMC,1002,HAAIR3,69686960,400,true,0000000002,TOPUP,DJF,0,300,v2,DJF,Evatis,2024-06-16 05:20:00,2024-06-16 05:20:00,77832326,77832326,7366388341641,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000122,123,EXT,CMA,1003,HAAIR4,97856924,400,true,0000000002,VREFL,DJF,1,100,v2,DJF,AgentB,2024-04-11 21:54:00,2024-04-11 21:54:00,77904967,77904967,8131813413328,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000123,124,INT,CMB,1001,HAAIR1,81584206,400,true,0000000002,VREFL,DJF,1,300,v3,DJF,Evatis,2024-03-08 07:53:00,2024-03-08 07:53:00,77830478,77830478,4048409746129,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000124,125,INT,CMA,1003,HAAIR3,95710929,300,true,0000000001,TOPUP,DJF,1,200,v3,DJF,Evatis,2024-01-27 10:19:00,2024-01-27 10:19:00,77796648,77796648,8109318438698,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000125,126,ADM,CMA,1002,HAAIR4,49636556,100,true,0000000003,VREFL,DJF,0,200,v2,DJF,AgentA,2024-07-22 10:30:00,2024-07-22 10:30:00,77132380,77132380,6292320204910,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000126,127,INT,CMA,1003,HAAIR2,78880082,100,true,0000000001,TOPUP,DJF,0,100,v3,DJF,AgentB,2024-09-24 20:16:00,2024-09-24 20:16:00,77328422,77328422,8419565954089,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000127,128,ADM,CMA,1001,HAAIR3,51640431,200,true,0000000003,VREFL,DJF,1,300,v3,DJF,Evatis,2024-01-21 12:00:00,2024-01-21 12:00:00,77555208,77555208,5466748081075,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000128,129,INT,CMB,1001,HAAIR2,35395833,200,true,0000000001,DATA,DJF,0,100,v3,DJF,AgentA,2024-02-24 07:39:00,2024-02-24 07:39:00,77444307,77444307,7241246145507,5000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000129,130,EXT,CMA,1002,HAAIR4,36423897,500,false,0000000003,TOPUP,DJF,0,100,v1,DJF,Evatis,2024-02-19 22:08:00,2024-02-19 22:08:00,77421056,77421056,9331461914426,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000130,131,INT,CMC,1002,HAAIR4,38109569,400,true,0000000002,VREFL,DJF,1,400,v3,DJF,Evatis,2024-09-10 16:33:00,2024-09-10 16:33:00,77413190,77413190,5904257564993,5000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000131,132,ADM,CMB,1001,HAAIR1,23912736,400,false,0000000002,VREFL,DJF,1,300,v2,DJF,Evatis,2024-08-04 13:10:00,2024-08-04 13:10:00,77064673,77064673,9055926041291,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000132,133,ADM,CMA,1001,HAAIR1,98195247,300,true,0000000001,TOPUP,DJF,0,400,v1,DJF,AgentA,2024-10-29 14:39:00,2024-10-29 14:39:00,77010237,77010237,9166517788464,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000133,134,EXT,CMB,1001,HAAIR3,20894116,400,true,0000000001,DATA,DJF,0,300,v2,DJF,Evatis,2024-01-05 18:21:00,2024-01-05 18:21:00,77255241,77255241,7496205698110,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000134,135,INT,CMC,1001,HAAIR1,58589912,300,false,0000000002,TOPUP,DJF,1,500,v3,DJF,AgentA,2024-06-22 13:26:00,2024-06-22 13:26:00,77781178,77781178,5540471487959,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000135,136,INT,CMA,1002,HAAIR2,23155686,500,false,0000000001,VREFL,DJF,1,500,v2,DJF,AgentA,2024-07-30 06:02:00,2024-07-30 06:02:00,77203368,77203368,5106179087646,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000136,137,EXT,CMC,1001,HAAIR2,94626717,200,false,0000000001,TOPUP,DJF,1,400,v2,DJF,Evatis,2024-07-20 00:27:00,2024-07-20 00:27:00,77013103,77013103,7040435832206,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000137,138,INT,CMA,1002,HAAIR1,29239208,200,false,0000000003,DATA,DJF,1,500,v3,DJF,Evatis,2024-04-26 13:30:00,2024-04-26 13:30:00,77240709,77240709,2219757990059,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000138,139,INT,CMC,1001,HAAIR1,85375066,500,false,0000000003,VREFL,DJF,1,400,v2,DJF,AgentA,2024-05-10 17:52:00,2024-05-10 17:52:00,77572312,77572312,3810897957584,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000139,140,ADM,CMA,1001,HAAIR1,27002227,500,false,0000000003,DATA,DJF,0,500,v3,DJF,Evatis,2024-10-20 04:38:00,2024-10-20 04:38:00,77898919,77898919,1179047830462,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000140,141,INT,CMB,1003,HAAIR3,62668014,400,false,0000000001,DATA,DJF,0,400,v3,DJF,AgentB,2024-03-14 08:03:00,2024-03-14 08:03:00,77343848,77343848,2178340458607,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000141,142,INT,CMA,1003,HAAIR3,18685478,200,true,0000000002,VREFL,DJF,0,500,v3,DJF,Evatis,2024-03-03 08:58:00,2024-03-03 08:58:00,77210278,77210278,9347200503828,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000142,143,EXT,CMB,1001,HAAIR2,16396439,100,false,0000000002,DATA,DJF,0,100,v2,DJF,Evatis,2024-03-07 19:02:00,2024-03-07 19:02:00,77821325,77821325,6500317555708,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000143,144,EXT,CMA,1002,HAAIR3,12012196,500,false,0000000002,VREFL,DJF,0,100,v2,DJF,AgentB,2024-12-22 12:06:00,2024-12-22 12:06:00,77182666,77182666,5914039317681,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000144,145,ADM,CMA,1001,HAAIR3,88748852,200,false,0000000002,DATA,DJF,1,100,v2,DJF,AgentA,2024-10-24 17:08:00,2024-10-24 17:08:00,77554763,77554763,8432925722811,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000145,146,INT,CMC,1003,HAAIR4,30518652,200,false,0000000003,DATA,DJF,1,300,v1,DJF,AgentA,2024-02-23 22:55:00,2024-02-23 22:55:00,77632530,77632530,6226796150283,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000146,147,INT,CMC,1001,HAAIR2,49359835,300,true,0000000003,VREFL,DJF,1,200,v2,DJF,AgentA,2024-11-09 09:51:00,2024-11-09 09:51:00,77162473,77162473,8739232075126,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000147,148,INT,CMC,1003,HAAIR2,72756222,200,false,0000000001,DATA,DJF,1,400,v3,DJF,AgentA,2024-04-11 14:58:00,2024-04-11 14:58:00,77391387,77391387,1261066338117,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000148,149,ADM,CMA,1001,HAAIR1,90276025,500,false,0000000002,DATA,DJF,0,200,v3,DJF,AgentB,2024-12-22 09:55:00,2024-12-22 09:55:00,77793652,77793652,6855959005744,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000149,150,ADM,CMA,1001,HAAIR4,22835051,400,false,0000000001,DATA,DJF,0,100,v1,DJF,AgentA,2024-05-16 16:29:00,2024-05-16 16:29:00,77479954,77479954,1276248252131,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000150,151,EXT,CMA,1002,HAAIR1,88693556,200,false,0000000002,TOPUP,DJF,0,400,v1,DJF,AgentB,2024-12-28 18:36:00,2024-12-28 18:36:00,77159644,77159644,5392771524754,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000151,152,ADM,CMB,1003,HAAIR3,19431153,100,false,0000000002,DATA,DJF,1,400,v1,DJF,AgentB,2024-02-25 17:54:00,2024-02-25 17:54:00,77133676,77133676,4471173769756,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000152,153,INT,CMB,1003,HAAIR2,29392643,500,true,0000000001,TOPUP,DJF,0,300,v1,DJF,Evatis,2024-12-28 01:30:00,2024-12-28 01:30:00,77967778,77967778,9527506291310,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000153,154,INT,CMA,1003,HAAIR3,50657243,400,true,0000000003,VREFL,DJF,1,200,v2,DJF,AgentA,2024-05-09 03:56:00,2024-05-09 03:56:00,77289814,77289814,7018447980190,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000154,155,ADM,CMC,1002,HAAIR3,54418227,400,true,0000000001,VREFL,DJF,1,200,v2,DJF,AgentA,2024-11-14 16:07:00,2024-11-14 16:07:00,77072635,77072635,5980015310283,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000155,156,INT,CMC,1001,HAAIR4,47782486,500,false,0000000001,VREFL,DJF,0,500,v3,DJF,Evatis,2024-05-19 05:56:00,2024-05-19 05:56:00,77271439,77271439,4850688001723,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000156,157,INT,CMC,1002,HAAIR4,89003213,400,false,0000000002,TOPUP,DJF,1,400,v2,DJF,Evatis,2024-04-01 10:41:00,2024-04-01 10:41:00,77986613,77986613,9852009053915,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000157,158,ADM,CMA,1001,HAAIR2,29118733,100,true,0000000003,VREFL,DJF,0,100,v1,DJF,AgentA,2024-06-18 15:37:00,2024-06-18 15:37:00,77160484,77160484,1825330897365,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000158,159,ADM,CMC,1002,HAAIR2,58585088,200,true,0000000001,VREFL,DJF,0,500,v1,DJF,AgentB,2024-01-23 18:06:00,2024-01-23 18:06:00,77330299,77330299,3115934354331,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000159,160,INT,CMA,1002,HAAIR4,39612543,500,true,0000000003,DATA,DJF,1,500,v1,DJF,AgentA,2024-07-25 02:24:00,2024-07-25 02:24:00,77947220,77947220,5727649774663,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000160,161,INT,CMB,1003,HAAIR4,92179114,200,true,0000000003,TOPUP,DJF,1,400,v1,DJF,Evatis,2024-08-29 16:16:00,2024-08-29 16:16:00,77175674,77175674,8669206122422,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000161,162,INT,CMC,1002,HAAIR4,99937375,200,true,0000000003,TOPUP,DJF,1,500,v2,DJF,AgentA,2024-04-21 01:23:00,2024-04-21 01:23:00,77113831,77113831,5958077466714,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000162,163,EXT,CMB,1001,HAAIR4,89541365,400,true,0000000003,TOPUP,DJF,0,400,v3,DJF,AgentA,2024-04-12 15:58:00,2024-04-12 15:58:00,77233728,77233728,4378228355437,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000163,164,EXT,CMC,1002,HAAIR2,69119377,500,true,0000000002,VREFL,DJF,0,400,v3,DJF,AgentA,2024-06-16 18:06:00,2024-06-16 18:06:00,77253805,77253805,6587565207281,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000164,165,EXT,CMA,1002,HAAIR2,73232187,200,true,0000000002,TOPUP,DJF,0,500,v2,DJF,AgentB,2024-02-05 13:39:00,2024-02-05 13:39:00,77755443,77755443,9782777077547,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000165,166,ADM,CMA,1001,HAAIR3,83163204,300,true,0000000002,VREFL,DJF,0,100,v1,DJF,AgentB,2024-08-09 04:05:00,2024-08-09 04:05:00,77536804,77536804,9097525782419,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1000166,167,EXT,CMA,1003,HAAIR3,81765993,100,true,0000000002,VREFL,DJF,1,500,v2,DJF,Evatis,2024-05-27 02:22:00,2024-05-27 02:22:00,77292760,77292760,2367956143720,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
